2024-01-18 03:31:01,0.8,5.59,7.48,139.32,140.33
2024-01-18 04:01:01,0.82,5.71,8.61,145.01,146.24
2024-01-18 04:31:01,0.7949999999999999,5.83,8.72,151.75,147.52
2024-01-18 05:01:01,0.77,5.49,8.7,150.18,144.64
2024-01-18 05:31:01,0.78,5.36,8.08,142.97,146.43
2024-01-18 06:01:01,0.73,4.92,8.99,142.74,146.07
2024-01-18 06:31:01,0.75,5.37,9.12,147.33,140.85
2024-01-18 07:01:01,0.77,5.46,8.76,149.87,144.24
2024-01-18 07:31:01,0.74,5.53,8.87,151.39,146.28
2024-01-18 08:01:01,0.7449999999999999,5.25,9.52,154.06,147.64
2024-01-18 08:31:01,0.75,5.79,9.4,146.41,146.7
2024-01-18 09:01:01,0.7550000000000001,5.73,9.25,145.71,143.38
2024-01-18 09:31:01,0.76,5.61,9.09,144.07,145.01
2024-01-18 10:01:01,0.74,5.6,9.33,146.71,146.7
2024-01-18 10:31:01,0.71,5.42,9.09,145.58,143.54
2024-01-18 11:01:01,0.77,5.0,8.68,144.62,145.32
2024-01-18 11:31:01,0.77,5.143333333333333,8.58,144.62333333333333,145.18333333333334
2024-01-18 12:01:01,0.77,5.286666666666666,8.48,144.62666666666667,145.04666666666665
2024-01-18 12:31:01,0.77,5.43,8.38,144.63,144.91
2024-01-18 13:01:01,0.815,4.92,8.19,147.77,143.91
2024-01-18 13:31:01,0.86,5.07,7.97,142.77,143.21
2024-01-18 14:01:01,0.865,4.4,7.83,141.43,140.715
2024-01-18 14:31:01,0.87,3.73,7.69,140.09,138.22
2024-01-18 15:01:01,0.8599999999999999,3.35,7.61,145.1,144.79
2024-01-18 15:31:01,0.8499999999999999,4.28,7.05,149.77,144.62
2024-01-18 16:01:01,0.84,3.71,7.36,147.04,145.98
2024-01-18 16:31:01,0.79,4.09,7.51,148.24,146.02
2024-01-18 17:01:01,0.81,3.89,7.34,148.06,146.39
2024-01-18 17:31:01,0.7,3.58,6.61,142.71,143.47
2024-01-18 18:01:01,0.68,3.72,6.82,140.57,141.84
2024-01-18 18:31:01,0.64,3.83,6.24,146.29,139.96
2024-01-18 19:01:01,0.63,4.03,7.03,129.92,137.84
2024-01-18 19:31:01,0.59,3.97,7.68,142.8,138.53
2024-01-18 20:01:01,0.57,4.16,7.24,144.07,143.14
2024-01-18 20:31:01,0.55,3.99,7.41,134.22,137.83
2024-01-18 21:01:01,0.5,4.27,7.23,140.47,143.18
2024-01-18 21:31:01,0.48,4.31,6.67,149.54,147.23
2024-01-18 22:01:01,0.45,4.5,7.56,148.19,145.93
2024-01-18 22:31:01,0.41,4.28,6.62,133.68,149.52
